227,07/18/2020,21688.6310023464,8
228,09/22/2014,72712.1748917378,9
229,10/07/2007,133712.4357257509,2
230,05/02/2013,84888.354337487,2
231,05/25/2021,14204.1873937338,9
232,05/28/2018,40449.5623948429,2
233,05/18/2017,49439.4996175672,3
234,01/03/2005,157888.4296182123,10
235,03/23/2013,85865.7640631643,9
236,01/01/2006,149173.4904527159,3
237,03/14/2011,103610.978508754,2
238,11/29/2002,176257.9951760481,6
239,08/17/2004,161225.0276765455,7
240,06/20/2021,13594.2851775373,8
241,04/09/2001,190627.0932338349,2
242,02/05/2017,51895.0360121207,6
243,03/06/2022,7362.7007349938,2
244,05/31/2022,5302.534068826,9
245,03/10/2019,33571.6026806127,9
246,09/11/2018,37891.2357366676,3
247,08/20/2010,108552.4190708576,7
248,09/14/2015,64130.1357380256,9
249,09/01/2016,55655.4149053432,5
250,06/07/2012,92799.6701836184,4
251,05/27/2015,66785.8193509595,9
252,05/11/2001,189862.3615736799,10
253,03/09/2000,200147.2160186181,9
254,06/13/2015,66357.2668524595,7
255,03/25/2005,155930.5060196144,5
256,02/03/2015,69479.9940757038,2
257,04/04/2000,199519.1062984229,3
258,07/29/2010,109095.0882433688,1
259,06/12/2006,145271.4962994156,7
260,08/20/2020,20884.740466563,4
261,12/27/2019,26578.1693559589,8
262,12/16/2006,140780.7607453603,2
263,02/03/2015,69481.6393569747,8
264,11/10/2009,115339.1974130118,8
265,01/31/2005,157217.8740801751,3
266,10/12/2021,10863.1238028922,1
267,12/07/2022,762.4340811683,9
268,11/18/2022,1202.6915816704,9
269,02/27/2012,95225.6107488274,9
270,07/28/2005,152927.769360426,3
271,05/02/2013,84905.0185275938,1
272,05/14/2002,181042.7471392055,7
273,07/14/2003,170817.2576952457,9
274,10/28/2004,159489.3174179862,5
275,06/18/2001,188959.1701962498,1
276,11/18/2013,80100.9824189565,9
277,02/02/2009,122103.1926972175,10
278,01/26/2018,43366.0154754818,2
279,12/22/2006,140639.628253771,10
280,10/23/2021,10589.2182543291,3
281,04/15/2010,111618.2179771198,8
282,06/09/2014,75231.7357553748,3
283,03/12/2022,7219.9540891963,2
284,12/08/2011,97161.1421452324,1
285,05/25/2009,119415.0104790542,9
286,05/05/2007,137432.9252017646,4
287,08/27/2018,38269.7127023023,6
288,09/24/2009,116478.0913139223,1
289,09/20/2011,99057.5368699658,6
290,12/31/2005,149197.7302038091,6
291,07/04/2021,13260.9727043014,3
292,12/12/2013,79517.6735381502,1
293,09/25/2020,20022.5454832426,8
294,02/14/2003,174408.2374283312,7
295,01/30/2001,192283.3163177052,3
296,07/18/2020,21681.3246515868,8
297,03/31/2013,85667.2504854218,3
298,12/16/2022,543.1929859577,7
299,04/16/2000,199241.2410420007,7
300,10/25/2001,185856.0527091521,2
301,12/27/2020,17784.9110429904,7
302,10/15/2009,115985.7954879325,10
303,02/21/2000,200552.0021550866,4
304,07/09/2009,118319.3546555823,9
305,05/10/2017,49636.3693783281,3
306,09/18/2017,46491.2163232665,5
307,06/03/2012,92877.3804904226,9
308,08/24/2005,152287.2621575822,6
309,11/05/2007,133003.0335470872,8
310,07/13/2017,48106.7518809086,10
311,06/09/2016,57686.4971591978,10
312,08/14/2007,135008.018548566,5
313,04/25/2022,6162.8999379483,8
314,03/31/2012,94413.5229939903,10
315,09/14/2005,151778.1091055844,3
316,04/04/2015,68049.9879949621,4
317,12/07/2018,35822.6993843478,2
318,11/16/2012,88896.9663292796,6
319,09/22/2008,125297.9399408808,9
320,02/26/2014,77693.4216080406,9
321,03/05/2017,51219.1163307484,2
322,11/24/2001,185151.8546645685,9
323,04/06/2006,146892.9093873099,7
324,01/08/2015,70107.4860544697,7
325,05/05/2000,198763.2038327289,1
326,03/09/2018,42357.4321665399,7
327,10/08/2022,2192.5085559141,7
328,12/11/2015,62031.9007786266,9
329,09/01/2022,3078.4235568987,10
330,10/24/2015,63183.2982796034,4
331,01/01/2007,140417.2518911976,6
332,12/18/2022,477.4291139203,4
333,07/20/2006,144364.6880032907,8
334,03/21/2019,33322.5421704481,8
335,02/05/2006,148332.2288376672,7
336,04/26/2004,163923.06911615,7
337,12/25/2011,96762.22661686,4
338,10/31/2016,54220.5013396178,10
339,06/13/2015,66355.8349512185,4
340,11/14/2000,194137.175507266,3
341,05/16/2013,84562.2788410743,6
342,01/23/2001,192451.1443971128,4
343,04/15/2011,102854.551342033,2
344,07/25/2020,21513.9357869683,6
345,04/01/2020,24259.3588430056,7
346,05/15/2019,31990.4227323935,7
347,12/19/2021,9213.1218995452,10
348,04/29/2013,84963.7871778322,10
349,09/04/2018,38062.7502340519,2
350,02/21/2009,121649.9641234269,4
351,05/01/2022,6024.1269016916,4
352,05/23/2003,172058.5313466119,6
353,12/30/2021,8969.840513779,3
354,06/03/2007,136740.1466253722,7
355,07/13/2016,56854.2485703485,10
356,04/08/2000,199434.38190417,2
357,12/30/2020,17712.10912688,7
358,06/29/2019,30918.3132940392,7
359,10/09/2019,28469.9024611855,5
360,03/03/2009,121397.5291283696,6
361,07/12/2010,109494.0338510748,5
362,09/07/2007,134438.4127404498,4
363,08/10/2001,187681.7835742747,2
364,04/18/2014,76472.7171858667,1
365,03/11/2005,156260.092186352,9
366,12/16/2019,26838.0935757212,1
367,02/21/2002,183012.7657984228,9
368,08/27/2001,187285.8449655846,5
369,09/26/2018,37551.0813549812,4
370,04/19/2013,85200.8294110395,8
371,02/07/2007,139521.8185781924,9
372,05/19/2018,40658.0133009075,8
373,10/17/2017,45797.7594125437,8
374,03/19/2004,164838.5544130272,5
375,09/23/2012,90207.1969135175,8
376,12/05/2011,97230.573580666,5
377,09/02/2019,29366.0580255935,5
378,12/28/2022,251.8963594523,5
379,03/26/2010,112080.9205267857,1
380,05/17/2010,110826.8891384659,1
381,04/18/2018,41397.7435833961,1
382,11/29/2017,44777.2180283305,9
383,05/11/2008,128504.7619176917,8
384,07/25/2021,12759.3735848644,1
385,11/20/2015,62518.6855298053,3
386,04/26/2014,76284.7721969781,3
387,06/07/2004,162923.5055308043,5
388,02/09/2021,16741.6994202008,7
389,02/22/2003,174217.3052540265,7
390,03/09/2022,7307.4171991071,9
391,12/28/2007,131747.3644220023,1
392,08/19/2015,64763.232200557,5
393,01/12/2000,201508.605256613,9
394,10/15/2005,151042.0091460028,1
395,10/09/2011,98600.8799799087,8
396,06/27/2018,39723.3922026732,3
397,06/23/2014,74875.6310920637,1
398,08/13/2003,170085.1524814469,2
399,09/15/2015,64120.8841485932,9
400,10/22/2011,98294.5913713028,7
401,07/07/2011,100847.068316256,8
402,07/08/2002,179716.0722058279,9
403,06/26/2021,13451.9733174335,8
404,12/17/2014,70640.9113734773,9
405,07/13/2003,170842.0166517345,10
406,02/10/2000,200802.4513744301,4
407,06/09/2007,136579.974152697,4
408,02/19/2003,174297.564430976,4
409,01/20/2012,96136.2808203596,4
410,01/01/2001,192979.0044319553,8
411,02/04/2007,139598.7697102295,5
412,06/28/2022,4642.5780440834,6
413,02/05/2021,16832.6641556755,4
414,01/05/2021,17569.6933228213,2
415,12/06/2008,123478.9647122207,4
416,06/03/2013,84119.5158239056,3
417,02/26/2005,156575.843324383,6
418,07/27/2002,179268.9674915437,8
419,10/23/2014,71958.8372142519,10
420,08/05/2021,12489.7705712551,6
421,05/23/2020,23012.9802941294,10
422,05/21/2016,58139.2789058091,8
423,05/25/2002,180778.0208507962,1
424,12/27/2007,131766.5647402476,6
425,12/14/2019,26889.4366851935,5
426,02/22/2003,174233.4800190351,7
427,09/30/2007,133871.3544639813,8
428,03/23/2020,24494.1897422536,2
429,08/17/2021,12189.0247427474,2
430,11/04/2005,150552.8300210659,2
431,03/11/2014,77393.5416882366,1
432,12/07/2011,97182.5525220658,6
433,03/21/2017,50833.7861336777,6
434,09/05/2016,55577.1847453225,6
435,05/11/2004,163559.3011347038,3
436,03/27/2022,6864.5600241111,1
437,02/12/2016,60510.7889135327,4
438,02/23/2006,147899.4166918027,9
439,05/10/2002,181124.9311367328,4
440,05/17/2012,93283.7391927805,6
441,05/28/2003,171936.1822488247,7
442,06/03/2006,145499.7641937604,9
443,10/01/2022,2352.4953053712,10
444,04/14/2005,155457.2350281001,3
445,01/16/2021,17309.8478063983,4
446,01/13/2012,96306.3455846735,2
447,10/05/2006,142528.7955851739,7
448,04/25/2009,120136.7236412632,7
449,06/23/2019,31070.1983640063,6
450,09/27/2001,186539.3311422691,5
451,05/17/2000,198491.4494760905,3
452,03/25/2007,138423.3700321829,2
453,06/09/2005,154105.3697550128,5
454,01/19/2000,201337.8528112114,6
455,01/31/2002,183511.9653117133,3
456,10/13/2001,186157.3428121907,1
457,03/18/2002,182414.5830904501,9
458,08/06/2020,21225.3719798147,6
459,03/27/2011,103309.7486469658,9
460,10/02/2011,98767.3147585524,5
461,07/31/2008,126556.8250368501,8
462,02/27/2017,51372.9747595718,1
463,05/15/2012,93345.964482292,7
464,03/07/2005,156359.5725383377,3
465,06/10/2002,180378.4886499239,1
466,05/06/2013,84805.3419838741,4
467,02/23/2008,130362.6117065823,1
468,09/28/2019,28725.24587376,5
469,04/19/2013,85211.1055964993,4
470,04/16/2000,199225.0361525512,4
471,10/18/2021,10721.9086530299,5
472,01/13/2022,8631.5333757279,9
473,04/24/2001,190281.025876232,9
474,03/04/2017,51235.0217101902,4
475,06/23/2012,92411.9403217767,6
476,05/16/2021,14427.0339333712,7
477,06/19/2021,13604.1422672005,3
478,05/03/2019,32282.2797676887,9
479,08/05/2020,21249.3883793092,3
480,05/23/2008,128225.9719908981,3
481,08/04/2022,3757.7458802937,9
482,07/28/2008,126630.8361585742,8
483,12/12/2015,61993.7219923939,6
484,08/29/2002,178474.4550484249,6
485,12/26/2018,35355.5878267005,8
486,09/18/2017,46483.8569938962,3
487,10/23/2010,107013.4133832811,5
488,05/10/2002,181124.7489393688,7
489,10/05/2014,72378.924217639,1
490,08/21/2008,126055.192273689,2
491,12/23/2015,61733.9164408316,9
492,09/13/2006,143058.1006079821,7
493,12/09/2005,149718.6975529779,7
494,12/30/2007,131695.5908868047,10
495,05/18/2012,93282.3275539483,7
496,10/26/2005,150783.3883877678,9
497,06/30/2002,179919.6314438097,4
498,03/12/2001,191317.7219998738,10
499,11/19/2008,123883.1092225806,6
500,09/19/2009,116591.8920008408,2
